rating,user_item
1,457_819
1,457_77
1,457_304
1,457_203
1,457_231
1,457_559
1,457_235
1,457_176
1,457_214
1,457_709
1,457_91
1,457_62
1,457_194
1,457_204
1,457_196
1,457_566
1,457_222
1,457_388
1,457_831
1,457_287
1,457_154
1,457_528
1,457_367
1,457_160
1,457_386
1,457_356
1,457_227
1,458_191
1,458_48
1,458_847
1,458_330
1,458_333
1,458_13
1,458_86
1,458_8
1,458_1070
1,458_304
1,458_287
1,458_1011
1,458_14
1,458_529
1,458_121
1,458_704
1,458_589
1,458_750
1,458_896
1,458_58
1,458_273
1,458_23
1,458_189
1,458_250
1,458_28
1,458_187
1,458_736
1,458_129
1,458_499
1,458_735
1,458_845
1,458_513
1,458_527
1,458_338
1,458_276
1,458_116
1,458_194
1,458_99
1,458_515
1,459_596
1,459_216
1,459_322
1,459_846
1,459_79
1,459_147
1,459_22
1,459_120
1,459_15
1,459_1190
1,459_678
1,459_523
1,459_16
1,459_815
1,459_25
1,459_1038
1,459_685
1,459_259
1,459_50
1,459_186
1,459_271
1,459_1014
1,459_275
1,459_125
1,460_744
1,460_275
1,460_20
1,460_532
1,460_322
1,460_149
1,460_676
1,460_258
1,460_294
1,460_276
1,460_242
1,460_1011
1,460_288
1,460_245
1,460_870
1,461_121
1,462_300
1,462_866
1,463_455
1,463_24
1,463_930
1,463_988
1,463_127
1,463_284
1,463_1012
1,463_150
1,463_741
1,463_1033
1,463_1377
1,463_1244
1,463_20
1,463_93
1,463_301
1,463_508
1,463_137
1,463_283
1,463_880
1,463_819
1,463_25
1,463_1284
1,463_237
1,463_19
1,463_275
1,463_313
1,463_246
1,463_892
1,463_936
1,464_678
1,464_358
1,464_328
1,464_116
1,464_1598
1,464_1226
1,464_294
1,464_748
1,464_603
1,464_322
1,464_299
1,464_257
1,464_332
1,464_270
1,464_259
1,465_202
1,465_198
1,465_109
1,465_525
1,465_179
1,465_395
1,465_1078
1,465_12
1,465_191
1,465_134
1,465_22
1,465_257
1,465_638
1,465_32
1,465_174
1,465_132
1,465_48
1,465_513
1,465_408
1,466_354
1,466_181
1,466_128
1,466_331
1,466_546
1,466_1313
1,466_651
1,466_183
1,466_87
1,466_273
1,466_346
1,466_98
1,466_82
1,466_4
1,467_50
1,467_109
1,467_268
1,467_240
1,467_124
1,467_276
1,467_742
1,467_475
1,467_10
1,467_24
1,467_293
1,467_127
1,467_181
1,467_302
1,468_642
1,468_39
1,468_1008
1,468_69
1,468_507
1,468_469
1,468_13
1,468_258
1,468_428
1,468_826
1,468_15
1,468_423
1,468_856
1,468_1014
1,468_173
1,468_1051
1,468_111
1,468_191
1,468_172
1,468_100
1,468_297
1,468_529
1,468_952
1,468_50
1,468_174
1,468_82
1,468_963
1,468_117
1,468_218
1,468_124
1,468_237
1,469_513
1,469_855
1,469_484
1,469_153
1,469_10
1,469_173
1,469_495
1,469_64
1,469_306
1,469_511
1,470_295
1,470_50
1,470_284
1,470_118
1,470_248
1,470_1
1,470_150
1,470_283
1,470_13
1,470_9
1,470_286
1,470_222
1,470_291
1,470_277
1,471_140
1,471_99
1,471_1
1,471_878
1,471_71
1,472_193
1,472_449
1,472_609
1,472_365
1,472_141
1,472_501
1,472_743
1,472_368
1,472_559
1,472_658
1,472_49
1,472_561
1,472_431
1,472_229
1,472_117
1,472_4
1,472_370
1,472_567
1,472_218
1,472_204
1,472_946
1,472_72
1,472_90
1,472_1090
1,472_569
1,472_240
1,472_101
1,472_1047
1,472_404
1,472_890
1,472_391
1,472_895
1,472_1034
1,472_172
1,472_465
1,472_546
1,472_597
1,472_562
1,472_215
1,472_175
1,472_660
1,472_405
1,472_367
1,472_222
1,472_125
1,472_1139
1,472_252
1,472_678
1,472_1215
1,472_214
1,472_402
1,472_143
1,472_50
1,472_420
1,473_273
1,473_547
1,473_7
1,473_116
1,473_14
1,473_129
1,473_1007
1,474_518
1,474_735
1,474_161
1,474_488
1,474_136
1,474_265
1,474_508
1,474_117
1,474_199
1,474_1123
1,474_42
1,474_171
1,474_346
1,474_495
1,474_216
1,474_170
1,474_684
1,474_419
1,474_966
1,474_641
1,474_178
1,474_175
1,474_73
1,474_209
1,474_789
1,474_282
1,474_697
1,474_12
1,474_252
1,474_60
1,474_601
1,474_617
1,474_14
1,474_218
1,474_107
1,474_511
1,474_497
1,474_692
1,474_659
1,474_648
1,474_207
1,474_525
1,474_89
1,474_436
1,474_1134
1,474_792
1,474_566
1,474_414
1,474_248
1,474_584
1,474_510
1,474_651
1,474_491
1,474_188
1,474_515
1,474_582
1,474_1286
1,474_423
1,474_487
1,474_25
1,474_427
1,474_126
1,474_492
1,474_405
1,474_56
1,475_313
1,475_259
1,475_269
1,476_204
1,476_765
1,476_238
1,476_748
1,476_33
1,476_42
1,476_175
1,476_194
1,476_999
1,476_655
1,476_26
1,476_239
1,476_173
1,476_73
1,476_94
1,476_451
1,476_384
1,476_325
1,477_709
1,477_88
1,477_255
1,477_25
1,477_369
1,477_274
1,477_66
1,478_122
1,478_151
1,478_684
1,478_188
1,478_1521
1,478_392
1,478_161
1,478_98
1,478_218
1,478_41
1,478_255
1,478_42
1,478_1270
1,478_160
1,478_959
1,478_7
1,478_134
1,478_367
1,478_11
1,478_780
1,478_1041
1,478_182
1,478_100
1,479_28
1,479_88
1,479_71
1,479_230
1,479_122
1,479_752
1,479_211
1,479_144
1,479_255
1,479_1016
1,479_117
1,479_632
1,479_181
1,479_358
1,479_739
1,479_79
1,479_197
1,479_173
1,479_356
1,479_479
1,479_188
1,479_24
1,479_651
1,479_629
1,479_148
1,479_1028
1,479_526
1,479_915
1,479_670
1,479_203
1,479_471
1,479_62
1,479_250
1,479_131
1,479_340
1,479_136
1,480_190
1,480_347
1,480_510
1,480_237
1,480_96
1,480_213
1,480_705
1,480_1007
1,480_272
1,480_12
1,480_197
1,480_152
1,480_208
1,481_1089
1,481_66
1,481_780
1,481_98
1,481_1039
1,481_197
1,481_190
1,481_50
1,481_173
1,481_252
1,481_8
1,482_301
1,482_311
1,482_50
1,482_881
1,482_288
1,482_286
1,483_900
1,483_462
1,483_99
1,483_450
1,483_380
1,483_318
1,483_290
1,483_743
1,483_473
1,483_258
1,483_91
1,484_300
1,484_265
1,484_597
1,484_122
1,484_56
1,484_50
1,484_399
1,484_230
1,484_655
1,484_679
1,484_405
1,484_111
1,484_136
1,484_28
1,484_419
1,484_117
1,484_566
1,484_471
1,484_1016
1,484_14
1,484_87
1,484_930
1,484_89
1,484_172
1,484_95
1,484_38
1,485_289
1,485_341
1,485_269
1,486_823
1,486_221
1,486_3
1,486_286
1,486_886
1,486_270
1,486_299
1,486_300
1,486_258
1,486_936
1,486_1134
1,486_864
1,486_1375
1,486_93
1,486_273
1,486_255
1,486_124
1,486_333
1,486_14
1,486_880
1,486_298
1,486_150
1,486_1120
1,486_319
1,486_975
1,486_245
1,486_926
1,486_408
1,486_9
1,486_268
1,486_289
1,486_919
1,486_106
1,486_713
1,486_889
1,486_292
1,486_281
1,486_1142
1,486_246
1,486_302
1,486_825
1,487_56
1,487_455
1,487_470
1,487_939
1,487_276
1,487_218
1,487_143
1,487_188
1,487_1217
1,487_81
1,487_215
1,487_260
1,487_4
1,487_38
1,487_79
1,487_226
1,487_128
1,487_1446
1,487_111
1,487_133
1,487_1019
1,487_921
1,487_685
1,487_651
1,487_42
1,487_216
1,487_404
1,487_747
1,487_423
1,487_1440
1,487_2
1,487_356
1,487_25
1,487_77
1,487_176
1,487_572
1,487_692
1,487_249
1,487_1425
1,487_1074
1,487_66
1,487_713
1,487_150
1,487_546
1,487_259
1,487_179
1,487_248
1,487_53
1,487_720
1,487_349
1,487_803
1,487_197
1,487_98
1,487_568
1,487_393
1,487_426
1,487_178
1,487_173
1,487_62
1,487_1209
1,488_154
1,488_259
1,488_28
1,488_199
1,488_100
1,488_521
1,488_511
1,488_203
1,488_8
1,488_22
1,488_172
1,488_208
1,488_483
1,488_133
1,488_211
1,488_238
1,488_692
1,488_196
1,488_1039
1,488_168
1,488_478
1,488_873
1,488_589
1,488_134
1,488_174
1,488_746
1,489_1293
1,489_292
1,489_1238
1,489_681
1,489_334
1,489_991
1,489_872
1,489_330
1,489_873
1,489_988
1,489_259
1,489_752
1,489_1612
1,489_887
1,489_288
1,489_748
1,489_1280
1,489_268
1,489_538
1,489_750
1,489_324
1,489_322
1,489_688
1,489_347
1,489_984
1,489_683
1,490_286
1,490_150
1,490_292
1,490_410
1,490_100
1,490_222
1,490_109
1,491_19
1,491_657
1,491_190
1,491_100
1,491_654
1,491_408
1,492_523
1,492_528
1,492_482
1,492_192
1,492_221
1,492_199
1,492_462
1,492_275
1,492_474
1,493_100
1,493_925
1,493_156
1,493_411
1,493_546
1,493_250
1,493_79
1,493_528
1,493_527
1,493_235
1,493_265
1,493_172
1,493_191
1,493_687
1,493_150
1,493_275
1,493_59
1,493_48
1,493_238
1,493_404
1,493_195
1,493_684
1,493_183
1,493_239
1,493_647
1,493_323
1,493_1
1,493_168
1,493_154
1,493_1016
1,493_806
1,493_134
1,493_25
1,493_333
1,494_507
1,494_100
1,494_15
1,494_357
1,494_65
1,494_528
1,494_143
1,494_603
1,494_204
1,494_707
1,495_174
1,495_139
1,495_153
1,495_797
1,495_235
1,495_109
1,495_642
1,495_392
1,495_1110
1,495_162
1,495_163
1,495_501
1,495_62
1,495_831
1,495_1419
1,495_742
1,495_201
1,495_84
1,495_282
1,495_671
1,495_191
1,495_843
1,495_924
1,495_447
1,495_98
1,495_423
1,495_219
1,495_416
1,495_186
1,495_768
1,495_433
1,495_421
1,495_144
1,495_4
1,495_94
1,495_1245
1,495_521
1,495_182
1,495_185
1,495_210
1,495_662
1,495_419
1,495_441
1,495_154
1,495_393
1,496_142
1,496_64
1,496_318
1,496_154
1,496_921
1,496_746
1,496_42
1,496_1473
1,496_136
1,496_17
1,496_532
1,496_432
1,496_173
1,496_1459
1,496_356
1,496_96
1,496_393
1,496_417
1,496_469
1,496_495
1,496_652
1,496_1157
1,497_840
1,497_1185
1,497_780
1,497_508
1,497_152
1,497_230
1,497_101
1,497_501
1,497_105
1,497_268
1,497_1407
1,497_240
1,497_625
1,497_1052
1,497_229
1,497_1419
1,497_431
1,497_645
1,497_153
1,497_2
1,497_109
1,497_72
1,497_721
1,497_559
1,497_96
1,497_208
1,497_652
1,497_1
1,497_167
1,497_189
1,497_472
1,497_4
1,497_62
1,497_210
1,497_725
1,497_83
1,497_367
1,497_294
1,497_826
1,497_441
1,497_774
1,497_63
1,497_417
1,497_926
1,497_265
1,497_184
1,498_127
1,498_228
1,498_12
1,498_218
1,498_98
1,498_1007
1,498_340
1,498_649
1,498_151
1,498_1070
1,498_603
1,498_160
1,498_137
1,498_1161
1,498_83
1,498_150
1,498_204
1,498_480
1,498_135
1,498_517
1,498_9
1,498_317
1,498_174
1,498_181
1,498_190
1,498_14
1,498_268
1,498_265
1,498_77
1,499_210
1,499_312
1,499_347
1,499_176
1,499_651
1,499_177
1,499_657
1,499_692
1,499_605
1,499_132
1,499_50
1,499_251
1,499_313
1,499_193
1,499_153
1,499_486
1,499_257
1,499_527
1,499_328
1,499_258
1,499_524
1,499_56
1,499_174
1,500_159
1,500_244
1,500_116
1,500_133
1,500_386
1,500_640
1,500_143
1,500_815
1,500_83
1,500_275
1,500_120
1,500_721
1,500_535
1,500_845
1,500_42
1,500_304
1,500_1008
1,500_699
1,500_517
1,500_258
1,500_97
1,500_1018
1,500_568
1,500_25
1,500_98
1,500_611
1,500_509
1,500_100
1,500_762
1,500_780
1,500_94
1,500_407
1,500_245
1,500_831
1,500_727
1,500_16
1,500_1469
1,500_313
1,500_289
1,500_1315
1,500_383
1,500_546
1,501_25
1,501_282
1,501_237
1,501_117
1,501_313
1,501_288
1,501_410
1,501_1067
1,501_24
1,501_13
1,501_121
1,501_1081
1,501_696
1,501_93
1,502_879
1,502_890
1,502_539
1,502_678
1,502_350
1,502_261
1,502_271
1,502_313
1,502_323
1,502_682
1,503_69
1,503_659
1,503_194
1,503_173
1,503_281
1,503_385
1,503_233
1,503_246
1,503_45
1,503_134
1,503_430
1,503_121
1,503_498
1,503_387
1,503_297
1,503_50
1,503_275
1,503_19
1,503_615
1,503_443
1,503_504
1,503_739
1,503_26
1,503_732
1,503_432
1,503_12
1,503_707
1,503_1475
1,503_234
1,503_736
1,503_293
1,503_496
1,503_823
1,503_221
1,503_237
1,503_86
1,503_963
1,503_283
1,503_684
1,504_370
1,504_755
1,504_75
1,504_276
1,504_1004
1,504_234
1,504_133
1,504_204
1,504_616
1,504_82
1,504_428
1,504_237
1,504_1421
1,504_54
1,504_97
1,504_56
1,504_58
1,504_323
1,504_479
1,504_942
1,504_631
1,504_411
1,504_490
1,504_447
1,504_102
1,504_245
1,504_506
1,504_1050
1,504_628
1,504_969
1,504_127
1,504_633
1,504_187
1,504_176
1,504_575
1,504_202
1,504_225
1,504_791
1,504_595
1,504_121
1,504_161
1,504_505
1,504_973
1,504_454
1,504_514
1,504_1037
1,504_322
1,504_667
1,504_401
1,504_622
1,504_154
1,504_153
1,505_989
1,505_151
1,505_199
1,505_378
1,505_423
1,505_133
1,505_1
1,505_71
1,505_1039
1,505_495
1,505_132
1,505_98
1,505_259
1,505_82
1,505_648
1,505_755
1,505_117
1,506_229
1,506_510
1,506_97
1,506_367
1,506_655
1,506_608
1,506_148
1,506_550
1,506_490
1,506_28
1,506_82
1,506_581
1,506_792
1,506_342
1,506_892
1,506_258
1,506_73
1,506_147
1,506_55
1,506_66
1,506_380
1,506_731
1,506_92
1,506_578
1,506_96
1,506_432
1,506_294
1,506_435
1,506_642
1,506_1407
1,506_323
1,506_855
1,506_8
1,506_71
1,506_496
1,506_218
1,506_2
1,506_657
1,506_516
1,506_443
1,506_739
1,506_489
1,506_692
1,506_172
1,506_363
1,506_228
1,507_1034
1,507_689
1,507_271
1,507_257
1,507_894
1,507_121
1,507_50
1,507_751
1,507_841
1,507_258
1,508_735
1,508_502
1,508_216
1,508_173
1,508_219
1,508_317
1,508_121
1,508_23
1,508_153
1,508_222
1,508_511
1,508_318
1,508_208
1,508_204
1,508_514
1,508_174
1,509_319
1,509_332
1,510_325
1,510_300
1,510_313
1,510_457
1,510_323
1,510_748
1,511_346
1,511_299
1,511_358
1,511_895
1,511_872
1,511_682
1,512_23
1,512_318
1,512_313
1,512_258
1,512_286
1,512_183
1,512_1238
1,513_265
1,513_685
1,514_15
1,514_429
1,514_189
1,514_83
1,514_558
1,514_45
1,514_318
1,514_204
1,514_729
1,514_109
1,514_735
1,514_792
1,514_228
1,514_73
1,514_186
1,514_132
1,514_215
1,514_259
1,514_647
1,514_486
1,514_173
1,514_425
1,514_229
1,514_194
1,514_183
1,514_234
1,514_587
1,514_511
1,514_1074
1,514_168
1,514_180
1,514_898
1,514_474
1,514_137
1,514_268
1,515_690
1,515_329
1,515_315
1,515_748
1,515_300
1,516_191
1,516_523
1,516_902
1,516_250
1,516_194
1,516_431
1,516_357
1,517_1016
1,517_111
1,517_597
1,517_50
1,517_1
1,517_127
1,517_258
1,517_823
1,518_25
1,518_7
1,518_222
1,518_546
1,518_10
1,518_280
1,518_1114
1,518_276
1,518_829
1,518_288
1,518_713
1,519_335
1,519_327
1,519_748
1,519_1238
1,520_240
1,521_288
1,521_202
1,521_232
1,521_423
1,521_228
1,521_173
1,521_743
1,521_206
1,521_144
1,521_625
1,521_746
1,521_22
1,521_28
1,521_7
1,521_135
1,521_96
1,521_99
1,521_186
1,521_77
1,521_651
1,521_684
1,521_249
1,521_208
1,521_127
1,521_210
1,521_195
1,521_403
1,521_68
1,521_79
1,521_181
1,521_188
1,521_300
1,521_42
1,522_96
1,522_318
1,522_128
1,522_430
1,522_11
1,522_208
1,522_168
1,523_662
1,523_186
1,523_154
1,523_516
1,523_549
1,523_935
1,523_50
1,523_792
1,523_1009
1,523_727
1,523_575
1,523_208
1,523_9
1,523_258
1,523_257
1,523_42
1,523_1472
1,523_1036
1,523_1121
1,523_155
1,523_435
1,523_949
1,524_151
1,524_660
1,524_605
1,524_198
1,524_143
1,524_410
1,524_284
1,524_490
1,524_185
1,524_192
1,524_518
1,524_29
1,524_180
1,524_100
1,524_1204
1,524_684
1,524_1454
1,524_436
1,524_322
1,524_1152
1,524_930
1,524_443
1,524_319
1,524_573
1,524_304
1,524_513
1,524_558
1,524_47
1,524_472
1,524_482
1,524_478
1,524_211
1,524_238
1,524_107
1,524_546
1,524_606
1,524_195
1,524_414
1,524_815
1,524_693
1,524_98
1,524_1074
1,524_466
1,524_521
1,524_661
1,524_1046
1,524_311
1,524_203
1,524_12
1,524_239
1,524_22
1,524_69
1,524_64
1,524_208
1,524_269
1,524_651
1,524_131
1,524_174
1,524_614
1,525_411
1,525_255
1,525_118
1,525_595
1,525_322
1,525_597
1,525_472
1,525_291
1,525_269
1,525_676
1,525_7
1,525_248
1,525_713
1,526_269
1,526_315
1,526_346
1,526_754
1,526_919
1,526_678
1,526_332
1,526_328
1,526_475
1,526_288
1,526_150
1,526_127
1,526_258
1,527_204
1,527_1109
1,527_207
1,527_190
1,527_653
1,527_56
1,527_181
1,527_156
1,527_868
1,527_709
1,527_59
1,527_429
1,527_60
1,527_962
1,527_655
1,527_100
1,527_200
1,527_647
1,527_496
1,527_185
1,527_427
1,527_661
1,527_168
1,527_12
1,527_174
1,527_179
1,527_878
1,527_423
1,527_499
1,527_526
1,528_82
1,528_523
1,528_615
1,528_588
1,528_168
1,528_203
1,528_56
1,528_845
1,528_204
1,528_250
1,528_213
1,529_984
1,529_326
1,529_886
1,529_682
1,529_309
1,529_689
1,529_875
1,530_156
1,530_476
1,530_322
1,530_163
1,530_487
1,530_660
1,530_1136
1,530_181
1,531_905
1,531_895
1,531_690
1,532_58
1,532_333
1,532_338
1,532_235
1,532_468
1,532_721
1,532_568
1,532_168
1,532_404
1,532_266
1,532_592
1,532_1337
1,532_121
1,532_865
1,532_419
1,532_164
1,532_501
1,532_305
1,532_510
1,532_771
1,532_346
1,532_451
1,532_898
1,532_946
1,532_24
1,532_676
1,532_52
1,532_181
1,532_781
1,532_226
1,532_1092
1,532_186
1,532_79
1,532_491
1,532_234
1,532_918
1,532_352
1,532_549
1,532_1300
1,532_8
1,532_368
1,532_1240
1,532_407
1,532_215
1,532_425
1,533_477
1,533_651
1,533_303
1,533_26
1,533_4
1,533_47
1,533_240
1,533_65
1,533_708
1,533_222
1,533_462
1,533_14
1,533_194
1,533_97
1,533_210
1,533_91
1,533_72
1,533_333
1,533_211
1,533_371
1,533_382
1,533_22
1,533_687
1,533_294
1,533_504
1,533_150
1,533_31
1,533_747
1,533_566
1,533_205
1,533_109
1,533_596
1,533_13
1,533_71
1,533_1147
1,533_988
1,533_120
1,533_126
1,533_132
1,533_88
1,533_846
1,533_1291
1,533_511
1,533_483
1,533_449
1,533_177
1,533_627
1,533_755
1,533_521
1,533_820
1,533_609
1,533_243
1,533_676
1,534_455
1,534_926
1,534_240
1,534_150
1,534_1059
1,534_274
1,534_823
1,534_3
1,534_149
1,534_477
1,534_148
1,534_291
1,534_109
1,534_288
1,534_282
1,534_276
1,535_171
1,535_8
1,535_212
1,535_185
1,535_137
1,535_283
1,535_4
1,535_97
1,535_178
1,535_151
1,535_131
1,535_170
1,535_921
1,535_686
1,535_71
1,535_1136
1,535_14
1,535_558
1,535_196
1,535_1474
1,535_942
1,535_461
1,535_79
1,535_319
1,535_699
1,535_425
1,535_529
1,535_963
1,535_427
1,535_265
1,535_275
1,535_518
1,535_488
1,535_144
1,535_301
1,535_211
1,535_484
1,535_608
1,535_318
1,535_638
1,536_265
1,536_603
1,536_49
1,536_862
1,536_227
1,536_385
1,536_83
1,536_52
1,536_1039
1,536_496
1,536_172
1,536_435
1,536_708
1,536_472
1,536_153
1,536_1140
1,536_403
1,536_740
1,536_736
1,536_404
1,536_380
1,536_179
1,536_436
1,536_8
1,536_304
1,536_614
1,536_197
1,536_1030
1,536_95
1,536_22
1,536_510
1,536_88
1,536_181
1,536_431
1,537_46
1,537_504
1,537_1065
1,537_312
1,537_570
1,537_874
1,537_1073
1,537_654
1,537_736
1,537_258
1,537_681
1,537_151
1,537_137
1,537_237
1,537_615
1,537_11
1,537_648
1,537_937
1,537_188
1,537_191
1,537_402
1,537_194
1,537_172
1,537_235
1,537_306
1,537_491
1,537_1197
1,537_649
1,537_644
1,537_170
1,537_307
1,537_727
1,537_88
1,537_243
1,537_135
1,537_321
1,537_288
1,537_199
1,537_942
1,537_42
1,537_426
1,537_469
1,537_625
1,537_664
1,537_628
1,537_10
1,537_99
1,537_116
1,537_323
1,537_196
1,537_338
1,537_212
1,537_970
1,537_26
1,537_387
1,537_566
1,537_694
1,537_76
1,537_382
1,537_486
1,537_305
1,537_647
1,537_129
1,537_1400
1,537_343
1,537_185
1,537_690
1,537_121
1,537_1163
1,537_174
1,537_186
1,537_197
1,537_521
1,537_30
1,537_211
1,537_302
1,537_633
1,537_204
1,537_1154
1,537_651
1,537_806
1,537_603
1,537_845
1,537_340
1,537_953
1,537_792
1,537_978
1,537_493
1,537_584
1,537_423
1,537_315
1,537_604
1,537_300
1,537_443
1,538_191
1,538_211
1,538_195
1,538_692
1,538_69
1,538_240
1,538_168
1,538_100
1,538_82
1,538_234
1,538_223
1,538_96
1,538_642
1,538_176
1,538_88
1,539_197
1,539_481
1,539_69
1,539_133
1,539_132
1,539_319
1,539_202
1,539_215
1,539_301
1,539_660
1,540_475
1,540_628
1,540_15
1,540_274
1,540_1011
1,540_762
1,540_825
1,540_121
1,541_654
1,541_423
1,541_274
1,541_810
1,541_255
1,541_419
1,541_625
1,541_596
1,541_181
1,541_15
1,541_1036
1,541_1053
1,541_1442
1,541_755
1,541_91
1,541_417
1,541_71
1,541_676
1,541_66
1,541_140
1,541_63
1,541_427
1,541_110
1,541_931
1,541_95
1,541_173
1,542_399
1,542_69
1,542_56
1,542_1218
1,542_1059
1,542_288
1,542_89
1,542_319
1,542_191
1,542_790
1,542_209
1,542_684
1,542_655
1,542_588
1,542_501
1,542_175
1,542_357
1,542_273
1,542_625
1,542_15
1,542_208
1,542_789
1,542_1061
1,542_427
1,542_418
1,542_451
1,542_523
1,542_871
1,542_202
1,542_282
1,542_94
1,542_88
1,542_90
1,542_194
1,543_513
1,543_85
1,543_216
1,543_53
1,543_202
1,543_381
1,543_71
1,543_578
1,543_226
1,543_586
1,543_44
1,543_480
1,543_704
1,543_24
1,543_38
1,543_302
1,543_531
1,543_1441
1,543_742
1,543_1099
1,543_919
1,543_550
1,543_656
1,543_1014
1,543_70
1,543_684
1,543_11
1,543_303
1,543_730
1,543_198
1,543_233
1,543_692
1,543_700
1,543_62
1,543_1159
1,543_778
1,543_249
1,543_642
1,544_325
1,544_258
1,544_313
1,544_270
1,545_710
1,545_226
1,545_54
1,545_520
1,545_69
1,545_444
1,545_689
1,545_208
1,545_993
1,545_413
1,545_181
1,545_196
1,545_182
1,545_491
1,545_742
1,545_541
1,545_29
1,545_732
1,545_391
1,545_94
1,545_546
1,545_426
1,545_98
1,545_566
1,545_168
1,545_434
1,545_403
1,545_218
1,545_271
1,545_684
1,545_50
1,545_449
1,546_413
1,546_286
1,546_436
1,546_860
1,546_717
1,546_457
1,546_164
1,546_234
1,546_816
1,546_343
1,546_665
1,547_316
1,547_311
1,547_347
1,547_315
1,547_294
1,548_690
1,548_887
1,548_458
1,548_255
1,548_1405
1,548_298
1,548_323
1,548_991
1,548_12
1,548_302
1,548_1016
1,548_282
1,548_237
1,548_326
1,548_678
1,548_277
1,548_13
1,548_233
1,548_762
1,548_950
1,548_254
1,548_750
1,548_515
1,548_405
1,549_678
1,549_118
1,549_411
1,549_121
1,549_282
1,549_151
1,549_405
1,550_259
1,550_255
1,550_300
1,550_301
1,550_1
1,550_222
1,550_243
1,551_286
1,551_458
1,551_581
1,551_316
1,551_566
1,551_616
1,551_1518
1,551_127
1,551_43
1,551_944
1,551_25
1,551_273
1,551_719
1,551_698
1,551_651
1,551_715
1,551_291
1,551_1079
1,551_234
1,551_1376
1,551_479
1,551_975
1,551_875
1,551_402
1,551_5
1,551_332
1,551_313
1,551_544
1,551_217
1,551_328
1,551_235
1,551_747
1,551_627
1,551_95
1,551_186
1,551_356
1,551_204
1,551_762
1,551_1139
1,551_1443
1,551_774
1,551_761
1,551_603
1,551_1011
1,551_1059
1,551_468
1,551_596
1,551_636
1,551_451
1,551_294
1,551_111
1,551_97
1,551_587
1,551_310
1,551_284
1,551_770
1,551_640
1,551_380
1,551_385
1,551_721
1,551_300
1,551_727
1,551_89
1,551_790
1,551_366
1,551_546
1,551_583
1,551_403
1,552_252
1,552_14
1,552_118
1,552_760
1,552_864
1,552_455
1,552_620
1,552_147
1,552_125
1,552_240
1,552_934
1,552_250
1,552_815
1,552_294
1,552_127
1,552_100
1,552_323
1,552_756
1,552_126
1,552_258
1,552_281
1,553_182
1,553_434
1,553_98
1,553_307
1,553_485
1,553_151
1,553_492
1,553_648
1,553_86
1,553_641
1,553_1200
1,553_484
1,553_515
1,553_661
1,553_8
1,553_1009
1,553_153
1,553_611
1,553_181
1,553_525
1,553_1194
1,553_507
1,553_213
1,553_170
1,553_524
1,553_134
1,554_28
1,554_546
1,554_87
1,554_228
1,554_742
1,554_576
1,554_86
1,554_223
1,554_43
1,554_11
1,554_238
1,554_66
1,554_100
1,554_265
1,554_125
1,554_218
1,554_819
1,554_13
1,554_378
1,554_22
1,554_204
1,554_289
1,554_245
1,554_179
1,554_284
1,554_7
1,554_77
1,554_866
1,554_191
1,555_7
1,555_285
1,555_271
1,555_762
1,555_129
1,555_111
1,555_319
1,555_328
1,555_301
1,556_327
1,556_325
1,556_1065
1,556_603
1,556_493
1,556_172
1,556_988
1,556_286
1,556_427
1,556_302
1,556_173
1,556_482
1,557_294
1,557_8
1,557_1070
1,557_50
1,557_253
1,557_268
1,557_197
1,557_289
1,557_246
1,557_176
1,557_165
1,557_865
1,557_1176
1,558_508
1,558_253
1,558_275
1,558_269
1,559_188
1,559_204
1,559_315
1,559_527
1,559_199
1,559_523
1,559_55
1,559_508
1,559_226
1,559_205
1,559_94
1,559_202
1,559_1401
1,559_652
1,559_311
1,560_7
1,560_108
1,560_319
1,560_864
1,560_423
1,560_288
1,560_1
1,560_258
1,560_250
1,560_111
1,560_429
1,560_489
1,560_255
1,560_181
1,560_122
1,560_617
1,560_284
1,560_168
1,560_201
1,560_11
1,561_164
1,561_23
1,561_143
1,561_501
1,561_468
1,561_62
1,561_239
1,561_616
1,561_154
1,561_65
1,561_661
1,561_32
1,561_193
1,561_302
1,561_715
1,561_98
1,561_724
1,561_684
1,561_174
1,561_665
1,561_447
1,561_223
1,561_568
1,561_362
1,561_971
1,561_956
1,561_608
1,561_790
1,561_515
1,561_746
1,561_131
1,561_550
1,561_46
1,561_276
1,561_203
1,561_2
1,561_1035
1,561_451
1,561_56
1,561_673
1,561_215
1,561_952
1,561_475
1,561_428
1,561_200
1,561_539
1,561_86
1,561_87
1,561_780
1,561_479
1,561_1170
1,561_483
1,561_455
1,561_268
1,561_4
1,561_772
1,561_96
1,561_1059
1,561_549
1,561_210
1,561_524
1,561_762
1,561_470
1,561_496
1,561_960
1,561_178
1,561_88
1,561_943
1,561_748
1,561_488
1,561_182
1,561_284
1,561_692
1,561_1115
1,561_709
1,561_928
1,561_133
1,561_617
1,561_99
1,561_1210
1,561_226
1,561_505
1,561_611
1,562_197
1,562_402
1,562_73
1,562_181
1,562_143
1,562_79
1,562_4
1,562_458
1,562_135
1,562_591
1,562_204
1,562_514
1,562_148
1,562_432
1,562_234
1,562_82
1,563_233
1,563_401
1,563_862
1,563_70
1,564_827
1,564_312
1,564_472
1,564_323
1,564_292
1,564_1016
1,564_127
1,564_302
1,565_212
1,565_640
1,565_10
1,565_639
